filename,phones
B22_420.wav,"['uə', 'o', 'n', 'd', 'uə', 'o', 'tɕ', 'i', 'a', 'o', 'ʂ', 'o', 'uə', 'ɻ', 'ʌ', 'n', 'w', 'ʌ', 'uə', 'tɕʰ', 'i', 'æ', 'n', 'j', 'o', 'uə', 'zʲ', 'ə', 'x', 'uə', 'a', 'n', 'dʲ', 'o', 'ʝ', 'o', 'ŋ', 'j', 'a', 'l̪', 'o', 'ts', 'ә', 'ɴ', 'd', 'a', 'ʊ', 'tɕʰ', 'y', 't̪ʰ', 'ʏ', 'o', 'w', 'ɪ', 'tɕ', 'i', 'n', 'kʰ', 'ʌ', 'ʁ', 'b̞', 'ʏ', 'a', 'l', 'tʂʰ', 'ʌ', 'm', 'o', 'ɪ', 'ŋ', 'tʂ', 'ɻ̩', 'b̞', 'i', 'ŋ', 't͡ʃʲ', 'a', 'tɕʰ', 'e', 'ɲ', 'iː', 'g', 'uə', 'e', 'ð', 'e', 'a', 'ɕ', 'i', 'a', 'ʊ', 'j', 'ʏ', 'e', 'ɡ', 'a']"
B15_277.wav,"['s', 'a', 'w', 'ʌ', 'j', 'a', 'ɻ', 'ʌ', 'n', 'ɪ', 'i', 'n', 'tʂʰ', 'a', 'ɪ', 'j', 'o', 'uə', 'ts', 'uə', 'o', 'ts', 'o', 'ts', 'a', 'j', 'æ', 'n', 'd', 'ʌ', 'ŋ', 'tʂ', 'uə', 'e', 'f', 'uə', 'p', 'i', 'æ', 'n', 'd', 'ɪ', 'j', 'o', 'uə', 'j', 'a', 'j', 'a', 'p', 'i', 'z', 'o', 'ŋ', 'ʂ', 'ɻ̩', 'j', 'uə', 'æ', 'n', 'b̥', 'a', 'ɪ', 'ʂ', 'a', 'b', 'i', 'ŋ', 'i', 'tʂ', 'uə', 'o', 'ŋ', 'ʂ', 'ɻ̩', 'tɕ', 'a', 'b̞', 'æ', 'n', 'ʂ', 'a']"
B2_331.wav,"['o', 'uə', 'j', 'a', 'ŋ', 'ɕ', 'i', 'o', 'uə', 'j', 'uə', 'pʰ', 'a', 'ŋ', 'b', 'a', 'ɪ', 'ð', 'ɪ', 'x', 'a', 'ɻ', 'ʌ', 'n', 'v', 'e', 'ɪ', 'n', 'e', 'ɪ', 'ɾ', 'o', 'uə', 't̪', 'uə', 'e', 'ɪ', 'b̞', 'ʌ', 'n', 't', 'a', 'o', 'tɕʰ', 'i', 'tɕ', 'y', 'e', 't', 'i', 'ŋ', 'ts', 'uə', 'o', 'j', 'o', 'uə', 'n', 'e', 'ɪ', 'l', 'o', 'ŋ', 'j', 'o', 'uə', 'tʰ', 'uə', 'b̞', 'w', 'o', 'b̞', 'ʌ', 'n', 'tʂ', 'a', 'ŋ', 'ɾ', 'ɒ', 'ɪ', 'p', 'i', 'a', 'o', 'ɕ', 'i', 'æ']"
B12_385.wav,"['t', 'i', 'tɕʰ', 'i', 'a', 'o', 'ʂ', 'ɻ̩', 'n', 'e', 'ɪ', 'p', 'uə', 'tɕʰ', 'y', 'æ', 'n', 'tsʰ', 'ʌ', 'ŋ', 't', 'ɪ', 'ts', 'uə', 'e', 'ɪ', 'w', 'a', 'ɪ', 'tsʰ', 'o', 'ŋ', 'j', 'o', 'uə', 'f', 'ʌ', 'ŋ', 'x', 'uə', 'a', 'ð', 'ɪ', 'tʰ', 'uə', 'tsʰ', 'ʌ', 'x', 'ʌ', 'tɕ', 'i', 'æ', 'ɴ', 'iː', 'ɴ', 'ɪ', 'ʎ', 'æ', 'ɴ', 'ʂ', 'ə', 'ts', 'uə', 'tʂʰ', 'ʌ', 's̪', 'uə', 'o', 't', 'i', 'ɕ', 'æ', 'ʁ', 'v', 'i', 'kʰ', 'ʁ', 'ʌ', 'tʂʰ', 'e', 'w', 'o', 'e', 'ʂ', 'ɻ̩', 't͡ɕ', 'y', 'ɒ']"
B2_422.wav,"['tɕ', 'y', 'ɴ', 'uə', 'o', 'w', 'e', 'ɪ', 'tʰ', 'ʌ', 'k͡p̚', 'uə', 'o', 'n', 'v', 'a', 'o', 'ɕ', 'i', 'æ', 'n', 'p', 'uə', 's', 'ɪ', 'x', 'a', 'ɪ', 'b̞', 'a', 'n', 'tʂ', 'æ', 'n', 'tʂ', 'ʌ', 'ŋ', 'tɕ', 'i', 'ə', 's', 'uə', 'i', 'iː', 'b̞', 'a', 'ɪ', 'i', 'ɾ', 'a', 'kʰ', 'ɹ̩', 'l', 'ʌ', 'ŋ', 'kʰ', 'o', 'j', 'æ', 'tʂ', 'ɒ', 't', 'a', 'j', 'uə', 'n', 'l', 'i', 'o', 'uə', 'b̞', 'ɛ', 'ɪ', 'ɾ', 's', 'ɛ', 'ʂ', 'ɻ̩', 'm', 'i', 'iː', 'kʰ', 'ʌ', 'b̞', 'e', 'tʰ', 'uə', 'l', 'ɻ', 'ɹ̩']"
B32_360.wav,"['k͡p̚', 'uə', 'o', 'tsʰ', 'o', 'uə', 'tɕ', 'i', 'v', 'e', 'ɪ', 'kʰ', 'o', 'b̞', 'ʌ', 'n', 'ɴ', 'ɪ', 'i', 'b̞', 'ʌ', 'n', 'j', 'o', 'uə', 't', 'i', 'a', 'n', 'ɲ', 'o', 'uə', 'n', 'a', 'n', 'ɕ', 'i', 'o', 'j', 'o', 'uə', 'j', 'e', 'ts', 'ɪ', 'a', 'x', 'a', 'lʲ', 'y', 'ə', 'd', 'æ', 'ɪ', 'zʲ', 'i', 'o', 'ɕ', 'i', 'a']"
B33_373.wav,"['p', 'o', 'm', 'ʌ', 'n', 'a', 'ɪ', 't', 'a', 'o', 'tɕʰ', 'y', 'ɴ', 'tɕ', 'i', 'a', 'o', 'ɕ', 'i', 'æ', 'n', 'p', 'a', 'o', 'tʂ', 'o', 'ŋ', 't̪', 'a', 'ɪ', 'd', 'ɒ', 't̪', 'a', 'n', 'tʰ', 'i', 'ɕ', 'i', 'æ', 'ŋ', 'pʰ', 'i', 'æ', 'n', 'l', 'i', 'p', 'ɴ', 'a', 'ɪ', 'm', 'i', 'a', 'x', 'ɹ̩', 'j', 'o', 'uə', 'ts', 'a', 'i', 'pʰ', 'uə', 'o', 'ð', 'uə', 'tʂʰ', 'ʊ', 'tɕ', 'i', 't͡ʃʲ', 'ɑ', 'ʂ', 'ɒ', 's', 'a', 'ɴ', 'ɲ', 'ɹ̩', 'tɕ', 'i', 'ʏ']"
B32_424.wav,"['i', 'l', 'i', 'a', 'ŋ', 'x', 'o', 'ŋ', 's', 'ʌ', 't', 'ɪ', 'j', 'uə', 'e', 'tʂʰ', 'uə', 'kʰ', 'a', 'ɪ', 'ʌ', 'o', 'tʂʰ', 'uə', 'tɕʰ', 'y', 'w', 'uə', 'o', 'x', 'uə', 'a', 'n', 'kʰ', 'uə', 'e', 'ɪ', 'tɕʰ', 'i', 'ŋ', 'd', 'a', 'o', 'tʂʰ', 'uə', 'o', 'ts', 'ɪ', 'kʰ', 'a', 'ɪ', 'j', 'æ', 'n', 'i', 'ɴ', 'tɕʰ', 'i', 'ŋ', 'ʂ', 'ɒ', 'ŋ', 'j', 'e', 'j', 'uə', 'e', 'l', 'a', 'ɪ', 'j', 'ʌ', 'e', 'ɻ', 'uə', 'a', 'l', 'a', 'o']"
B15_264.wav,"['l', 'i', 'ŋ', 'w', 'a', 'i', 'ts', 'a', 'ɪ', 'a', 'ɪ', 'k͡p̚', 'uə', 'a', 'p', 'i', 'ʂ', 'ɻ̩', 'kʰ', 'i', 'ŋ', 'tʂʰ', 'a', 'o', 'tɕʰ', 'i', 'ʂ', 'ɻ̩', 'x', 'ʌ', 'w', 'o', 'k', 'uə', 'o', 'ɕ', 'i', 'ŋ', 'kʰ', 'uə', 'a', 'k͡p̚', 'uə', 'e', 'ɪ', 'w', 'o', 'tʂʰ', 'a', 'ŋ', 'tɕ', 'i', 'ŋ', 'tʰ', 'i', 't', 'iː', 'ɒ', 'o', 'tɕ', 'i', 'p', 'uə', 'f', 'a', 'tʂ', 'æ', 'i', 'w', 'a', 'n', 'ɕ', 'æ', 's']"
B6_422.wav,"['tɕ', 'y', 'kʰ', 'ʌ', 'w', 'e', 'ɪ', 'tʰ', 'ʌ', 'k', 'uə', 'a', 'n', 'f', 'a', 'ŋ', 'ɕ', 'y', 'æ', 'n', 'p', 'uə', 'ts', 'ɪ', 'x', 'a', 'n', 'w', 'a', 'n', 'tʂ', 'a', 'n', 'tʂ', 'ʌ', 'ŋ', 'tɕ', 'i', 'e', 'ʂ', 'uə', 'i', 'l', 'a', 'ɪ', 'i', 'l', 'a', 'kʰ', 'ʌ', 'ɻ', 'ʌ', 'ŋ', 'kʰ', 'o', 'uə', 'j', 'a', 'tʂ', 'ʌ', 't', 'a', 'j', 'e', 'l', 'i', 'o', 'uə', 'b̥', 'a', 'ɪ', 's', 'æ', 'n', 'ʂ', 'ɻ̩', 'm', 'i', 'n', 'kʰ', 'o', 'b̞', 'e', 'ɪ', 'tʰ', 'ʌ', 'ɻ', 'ʌ', 'n']"
B6_446.wav,"['tɕ', 'i', 'b', 'i', 'ə', 'n', 'ʂ', 'ɻ̩', 'ɴ', 'l', 'a', 'ɪ', 'l', 'ɪ', 'a', 'tʰ', 'a', 'ɻ', 'o', 'uə', 'x', 'a', 'o', 'm', 'i', 'æ', 'n', 'pʰ', 'a', 'ɪ', 'ɾ', 'ɒ', 'k', 'uə', 'a', 'ŋ', 'tɕ', 'i', 'e', 'n', 'j', 'uə', 'æ', 'n', 'ɻ', 'e', 'd', 'ɪ', 'm', 'i', 'æ', 'n', 'ɴ', 'tʰ', 'a', 'ɻ̩', 'j', 'o', 'ŋ', 'j', 'o', 'uə', 'ʂ', 'o', 'uə', 'pʰ', 'uə', 'o', 'ð', 'ɪ', 'tɕ', 'i', 'æ', 'n', 'pʰ', 'ʌ', 'ŋ', 'tʂ', 'ɻ̩', 'tɕʰ', 'i', 'j', 'a', 'o', 'w', 'ʌ', 'n', 'w', 'a']"
B6_298.wav,"['i', 'tʰ', 'i', 'æ', 'n', 'ɴ', 'j', 'e', 'l', 'i', 'pʰ', 'i', 'ŋ', 'pʰ', 'a', 'ŋ', 'b', 'a', 'o', 'ɕ', 'i', 'æ', 'ŋ', 'x', 'o', 'uə', 'ɪ', 'i', 'tɕ', 'i', 'a', 'o', 'ʂ', 'ɻ̩', 'ɻ', 'uə', 'kʰ', 'uə', 'a', 'ŋ', 'pʰ', 'uə', 'w', 'a', 'tɕ', 'i', 'e', 'lʲ', 'i', 'æ', 'n', 'tsʰ', 'o', 'ŋ', 'tʂʰ', 'a', 'ŋ', 'kʰ', 'o', 'uə', 'w', 'a', 'ŋ', 'l̪', 'a', 'ɪ', 'tɕʰ', 'i', 'ŋ', 'd', 'a', 'o', 'tʂʰ', 'uə', 'ʂ', 'ɻ̩', 'tɕ', 'i', 'tʰ', 'o', 'ŋ', 'iː', 'ʂ', 'uə', 'e']"
B6_307.wav,"['x', 'ʌ', 'b̥', 'e', 'ɪ', 'ʂ', 'o', 'ŋ', 'ts', 'uə', 'x', 'uə', 'a', 'ʂ', 'ɻ̩', 'n', 'i', 'ŋ', 'j', 'a', 'i', 'n', 'pʰ', 'i', 'ʂ', 'ɻ̩', 'j', 'e', 'k', 'o', 'ŋ', 's', 'ɪ', 'ts', 'uə', 'e', 'ɪ', 'tɕ', 'i', 'e', 'j', 'æ', 'n', 'tʂ', 'ɹ̩', 'ʂ', 'ʌ', 'ŋ', 'tʂʰ', 'a', 'tʂʰ', 'uə', 'ɕ', 'i', 'n', 'ɕ', 'i', 'ŋ', 'tʰ', 'i', 'æ', 'n', 'ɻ', 'a', 'n', 'ɲ', 'i', 'ŋ', 'ŋ̟', 'j', 'a', 'o', 'i', 'n', 'pʰ', 'i', 'x', 'ʌ', 't̪', 'a', 'o', 'ɻ', 'uə', 'tʂʰ', 'a', 'ŋ']"
B15_496.wav,"['tʰ', 'a', 'pʰ', 'uə', 'tɕ', 'i', 'j', 'a', 'o', 'ɕ', 'i', 'ə', 'uə', 'o', 'b̞', 'ʌ', 'n', 'ts', 'uə', 'o', 'j', 'e', 'j', 'a', 'o', 'tʂ', 'ʌ', 'ŋ', 'tɕʰ', 'i', 'e', 'i', 'ts', 'uə', 'o', 'j', 'a', 'tʂ', 'a', 'n', 'tɕ', 'i', 'ʂ', 'uə', 'a', 'ŋ', 'p', 'uə', 'j', 'iː', 'j', 'a', 'o', 'tʂ', 'ʌ', 'n', 'tɕʰ', 'i', 'd', 'a', 'o', 'lʲ', 'a', 'ŋ', 'tʂʰ', 'ʌ', 'ŋ', 'n', 'i', 'æ', 'n', 'x', 'a', 'o', 'ð', 'ɪ', 'ɕ', 'y', 'e', 'ɕ', 'i', 'x', 'ʌ', 'ʂ', 'ʌ', 'n', 'k', 'uə', 'o', 'ɕ', 'i', 'k', 'uə', 'a']"
B12_331.wav,"['uə', 'j', 'a', 'ŋ', 'ɕ', 'i', 'o', 'uə', 'j', 'uə', 'tʰ', 'a', 'ŋ', 't', 'a', 'ɪ', 't', 'ɪ', 'x', 'a', 'j', 'uə', 'j', 'a', 'ŋ', 'ɻ', 'ʌ', 'n', 'w', 'e', 'ɪ', 'n', 'e', 'ɪ', 'ɻ', 'o', 'ŋ', 'p', 'uə', 'e', 'ɪ', 'w', 'ʌ', 'n', 'tʂ', 'a', 'ŋ', 'tɕʰ', 'i', 'tɕ', 'y', 't', 'i', 'ŋ', 'ts', 'uə', 'o', 'j', 'o', 'ŋ', 'ɴ', 'e', 'ɪ', 'ɻ', 'o', 'ŋ', 'j', 'o', 'uə', 'tʰ', 'o', 'ŋ', 'k', 'uə', 'o', 'w', 'ʌ', 'n', 'tʂ', 'a', 'ŋ', 'l', 'a', 'ɪ', 'p', 'i', 'a', 'o', 'ɕ', 'i', 'æ', 'n']"
B33_266.wav,"['ʔ', 'a', 'ɴ', 'tʂ', 'ɻ̩', 'j', 'tɕ', 'i', 'æ', 'n', 'l', 'i', 't̪ʰ', 'i', 's', 'ə', 'ts', 'a', 'o', 'ɒ', 'l̪', 'i', 'n', 'i', 'n', 'kʰ', 'o', 'tɕ', 'i', 'n', 'ʂ', 'ɒ', 'o', 'ɒ', 'ɻ̩', 'j', 'æ', 'n', 'x', 'uə', 'a', 'l', 'i', 'o', 'uə', 'pʰ', 'a', 'ɪ', 'f', 'uə', 'a', 'ŋ', 'ɻ̩', 'ʂ', 'ɻ̩', 'æ', 'n', 't', 'uə', 'p', 'ɒ', 'j', 'æ', 'ŋ', 'x', 'a', 'tʂʰ', 'æ', 'n', 'pʰ', 'a', 'ɪ', 'f', 'a', 'ŋ', 'tɕʰ', 'i', 'b̞', 'e', 'ɪ', 's', 'ɪ', 'ɕ', 'ɻ̩', 'm', 'ɒ', 'tʂ', 'ɨ']"
B11_373.wav,"['k͡p̚', 'o', 'm', 'ʌ', 'n', 'l', 'a', 'ɪ', 'ɾ', 'ɒ', 'l̪', 'tɕʰ', 'y', 'e', 'ə', 'n', 't̪', 'i', 'ɒ', 'o', 't̪', 'i', 'ə', 'n', 'ts', 'a', 'w', 'o', 'tʂ', 'uə', 'ŋ', 'b̤', 'a', 'ɪ', 'ɾ', 'a', 'ɴ', 'æ', 'ɴ', 'tʰ', 'i', 'ŋ', 'ɕ', 'i', 'ŋ', 'tʰ', 'i', 'e', 'l', 'e', 'ɪ', 'm', 'a', 'ɪ', 'm', 'i', 'a', 'o', 'x', 'ɹ̩', 'j', 'o', 'uə', 'tsʰ', 'a', 'ɪ', 'i', 'pʰ', 'uə', 'o', 'tʰ', 'uə', 'ɻ̩', 'tʂʰ', 'uə', 'tɕʰ', 'i', 'ʂ', 'ɒ', 'ʂ', 'a', 'o', 'ð', 'ə', 'f', 'a', 'n', 'tʂ', 'ə', 'tɕʰ', 'i', 'l', 'uː', 's̪']"
B33_372.wav,"['tʂ', 'o', 'uə', 'j', 'uə', 'tʂʰ', 'uə', 't͡ɕ', 'i', 'a', 'ɒ', 'o', 'l̪', 'a', 'o', 'x', 'uə', 'e', 'ɪ', 'tɕ', 'y', 'pʰ', 'i', 'ɴ', 'ɒ', 'ʂ', 'ɻ̩', 'k', 'uə', 'j', 'uə', 'ə', 'x', 'uə', 'e', 'ɪ', 'ɲ', 'i', 'a', 'ŋ', 'tʂʰ', 'ʌ', 'ŋ', 'ɻ', 'ɻ̩', 'ts', 'ɪ', 'b', 'i', 'ʂ', 'ɻ̩', 'd', 'a', 'o', 'tʂʰ', 'a', 'ʂ', 'æ', 'n', 'tʂ', 'e', 'tɕʰ', 'iː', 'ð', 'ɹ̩', 'ʂ', 'ə', 'h', 'ɑ', 'p']"
B4_493.wav,"['tʰ', 'i', 'ŋ', 'd', 'ɪ', 'tʂʰ', 'uə', 'a', 'ŋ', 'kʰ', 'o', 'uə', 'p', 'e', 'ɪ', 'j', 'o', 'uə', 'x', 'e', 'ɪ', 'p', 'uə', 'tʂ', 'ʌ', 'ð', 'ɪ', 'j', 'æ', 'n', 'j', 'æ', 'n', 'ʂ', 'ɻ̩', 'ʂ', 'ɻ̩', 'tʰ', 'i', 'ŋ', 'm', 'e', 'ɪ', 'x', 'uə', 'ɔ̃', 'n', 'ɒ', 'a', 'n', 'm', 'ʌ', 'ŋ', 'l', 'ʌ', 'ŋ', 'w', 'e', 'ɪ', 'j', 'o', 'uə', 'tɕ', 'i', 'tʂʰ', 'uə', 'a', 'n', 'x', 'o', 'ŋ', 'l', 'y', 't̪', 'ʌ', 'n', 'pʰ', 'i', 'ŋ', 'pʰ', 'i', 'ŋ', 'ʂ', 'æ', 'n', 'ʂ', 'uə', 'o']"
