filename,phones
./LibriTTS/train-clean-100/696/93314/696_93314_000030_000000.wav,"['p', 'e', 'ɾ', 'a', 'ɪ', 'm', 'ə', 'n', 't', 'a', 'ɪ', 'ɛ', 's', 'ɛ', 'ɪ', 'n', 'ɪ', 'm', 'o', 'm', 'ə', 'n']"
./LibriTTS/train-clean-100/696/93314/696_93314_000064_000001.wav,"['a', 'ɪ', 's', 't', 'ɛ', 'ə', 'l', 'lʲ', 'ɪ', 'm', 'ɑ', 'n', 'i', 'ə', 'ts', 'a', 'm', 'tʂ', 'ə', 'm', 'ɛ', 'l', 'a', 'ɪ', 'n', 'ə', 'f', 'a', 'ɪ', 'n', 'f', 'a', 'ð', 'ə', 'm', 'ə', 'ð', 'e', 'ʝ', 'a', 'ŋ', 'k', 'm', 'æ', 'n', 'ʝ', 'ɑ', 'ə', 't', 'ɯ']"
./LibriTTS/train-clean-100/696/93314/696_93314_000063_000000.wav,"['b̞', 'a', 'l', 't', 'a', 'ɹ', 'p', 'ɹ̩', 'ɾ', 'f', 'ɪ', 'k', 'l', 'lʲ', 'ɪ', 's', 'ɹ̩', 'tʰ', 'ə', 'n']"
./LibriTTS/train-clean-100/696/93314/696_93314_000024_000000.wav,"['d', 'ɪ', 'ə', 'ts', 'u', 'k̟ʲ', 'ɪ', 's', 't', 'ə', 'ð', 'ɛ', 's', 'ɡ', 'a', 'ʊ', 'k', 'tʂ', 'ɔ', 'n', 'ð', 'ə', 't', 'ɛ', 'l', 'b̞', 'o', 'a', 'n', 't', 'ɪ', 'f', 't', 'a', 'ʊ', 'h', 'z', 'ə', 'ts', 'a', 'ʀ', 'i', 'ə', 'n', 't', 'p', 'ɾʲ', 'ɪ', 'k', 't', 'ə', 'f', 'ɛ', 'n', 'a', 'ɪ', 't', 'ɛ', 's', 't', 'ɑ', 'n', 'bʲ', 'ɪ', 'ə', 'a', 'ð', 'ɹ̩', 'm', 'ɛ', 'ə', 'n', 'ə', 'n', 'ə', 'b', 'ɛ', 'k']"
./LibriTTS/train-clean-100/696/93314/696_93314_000005_000001.wav,"['s', 'o', 'w', 'ʃ', 'i', 'k', 'l', 'æ', 's', 't', 'ɹ̩', 'æ', 'n', 'z', 'æ', 'n', 'd', 'w', 'e', 'j', 'tʰ', 'ə', 'd', 'æ', 'n', 'd', 'h', 'ɹ̩', 'ɾ', 'h', 'ɑ', 'ɹ', 'tʰ', 's', 'i', 'm', 'd', 't', 'ə', 'g', 'o', 'w', 'a', 'w', 'tʰ', 'l', 'a', 'j', 'k', 'ə', 'k', 'æ', 'n', 'ts', 'ə', 'l', 'ɪ', 'n', 'ð', 'ə', 'w', 'ɪ', 'n', 'd', 'æ', 'n', 'd', 't', 'ts', 'ə', 'l̪', 'lʲ', 'i', 'v', 'o', 'w', 'n', 'l', 'i', 'æ', 'd', 'ɑ', 'ɹ', 'k', 'æ', 'n', 'd', 'i', 's', 't', 'l', 'ɪ', 'x', 'iː', 'n', 'ɪ', 'ŋ', 's', 'p', 'e', 'j', 's', 'w', 'ɛ', 'ɹ', 'ə', 'm', 'o', 'w', 'm', 'ə', 'n', 't', 'b̥', 'ɪ', 'f', 'ɔ', 'ɹ', 'w', 'ɹ̩', 'ɪ', 'ɾʲ', 'ɪ', 'd', 'b̥', 'i', 'tʰ', 'æ', 'n', 'æ', 'ŋ', 'k', 'ʃ', 'ə', 's', 'dʒ', 'o', 'j']"
./LibriTTS/train-clean-100/696/93314/696_93314_000044_000002.wav,"['i', 'z', 'ɔ', 'h', 'ɹ̩', 's', 'l', 'ɛ', 'n', 'd', 'ɹ̩', 'n', 'ə', 's', 't', 'ɹ̩', 'n', 'd', 't', 'ɪ', 'tʰ', 'ð', 'ɪ', 'n', 'ð', 'ɪ', 's', 'ð', 'ə', 'p', 'j', 'u', 'ɾ', 'h', 'ɒ', 'l', 't̪ʰ', 'i', 'p', 'a', 'l̪', 'ɹ̩', 'ʌ', 'v', 'ɹ̩', 'a', 'w', 'n', 'd', 'ə', 'n', 't͡ʃʲ', 'i', 'k', 'tʃ', 'e', 'j', 'n', 'dʒ', 't', 'ə', 's', 'ɪ', 'k', 't', 'l', 'i', 'w', 'a', 'j', 'tʰ', 'k', 'ʌ', 'v', 'ɹ̩', 'ɪ', 'ŋ', 'ə', 'k', 'l', 'ɪ', 'ɹ', 'ɾ', 'k', 'ʌ', 'tʰ', 'm', 'æ', 's', 'k', 'ʌ', 'v', 's', 'ɛ', 'tʰ', 'ɪ', 'n', 'd', 'uə', 'ɹ', 'ə', 'n', 's']"
./LibriTTS/train-clean-100/696/93314/696_93314_000005_000003.wav,"['ɒ', 'n', 'd', 'ɑ', 'ɪ', 's', 't͡ʃʲ', 'ɛ', 's', 't', 'ə', 'ts', 'w', 'ɔ', 'ʁ', 'n', 'ə', 'zʲ', 'i', 'h', 'ə', 'ɾ', 'l', 'a', 'f', 't', 'ɻ̩']"
./LibriTTS/train-clean-100/696/93314/696_93314_000071_000000.wav,"['m', 'a', 'j', 'tʃ', 'a', 'j', 'l', 'ə', 'l', 'd', 'ts', 'ɔ', 'ɾ', 'h', 'ɛ', 'n', 'ɹ', 'i', 'æ', 'n', 'd', 's', 'ɹ̩', 'w', 'ɪ', 'l', 'j', 'ə', 'm', 'æ', 'n', 'd', 'm', 'ɪ', 's', 't', 'ɹ̩']"
./LibriTTS/train-clean-100/696/93314/696_93314_000043_000003.wav,"['tʲ', 'i', 'n', 'u', 'ð', 'æ', 'tʰ', 'ʃ', 'i', 'l', 'ʌ', 'v', 'd', 'h', 'ɪ', 'm', 'æ', 'n', 'd', 'ð', 'ɛ', 'ɹ', 'w', 'ɑ', 'z', 'ə', 'k', 'a', 'j', 'n', 'd', 'ʌ', 'v', 'f', 'ɪ', 'ɹ', 'ə', 's', 't', 'p', 'e', 'j', 'ɪ', 'n', 'p', 'l', 'ɛ', 'ʒ', 'ɹ̩', 'l', 'a', 'j', 'k', 'ð', 'æ', 's', 'ə', 's', 'k', 'uə', 'ɑ', 't͡ʃʲ', 'ɪ', 'ŋ', 'h', 'ə', 's', 'ɔ', 'ɹ', 'ɾ', 'ɪ', 'n', 'ð', 'ə', 'θ', 'ɑ', 'tʰ', 'ð', 'æ', 'tʰ', 'ʃ', 'i', 'w', 'ɑ', 'z', 'æ', 'z', 'ɹ', 'ɛ', 'tʃ', 'ə', 'd', 'æ', 'z', 'h', 'i', 'w', 'ɑ', 'z', 'ð', 'æ', 'tʰ', 'd', 'ɪ', 'v', 'a', 'j', 'z', 'ə', 'd', 'ɪ', 'n', 'ɔ', 'l', 'ɛ', 'l', 's', 'ð', 'e', 'j', 'w', 'ɹ̩', 'j', 'ɛ', 'tʰ', 'j', 'u', 'n', 'a', 'j', 'tʰ', 'ə', 'd', 'ɪ', 'n', 'ð', 'ɛ', 'ɹ', 's', 'ʌ', 'f', 'ɹ̩', 'ɪ', 'ŋ']"
./LibriTTS/train-clean-100/696/93314/696_93314_000044_000005.wav,"['h', 'ə', 's', 'ɔ', 'l', 'w', 'ɑ', 'z', 'n', 'e', 'k', 'ə', 'n', 'd', 'ð', 'ə', 'pʲ', 'ɪ', 'ɾ', 'ɹ̩', 'w', 'ɛ', 'n', 'd', 'ʌ', 'v', 'ð', 'ə', 'æ', 'k', 'ʂ', 'w', 'ɛ', 'l', 'æ', 'n', 'd', 'ð', 'ə', 'd', 'e', 'j', 'z', 'w', 'ɛ', 'n', 't', 'b̥', 'a', 'j', 'w', 'ɛ', 'n', 'tʰ', 'b̥', 'a', 'j', 'æ', 'n', 'd', 'ɛ', 'v', 'ɹ̩', 'i', 'd', 'e', 'j', 'i', 'n', 'u', 'm', 'ɔ', 'ɹ', 'æ', 'n', 'd', 'm', 'ɔ', 'ɹ', 'ʃ', 'ʊ', 'ɹ', 'l', 'i', 'ð', 'æ', 'ɾ', 'i', 'ə', 'n', 'l', 'a', 'j', 'd', 'æ', 'n', 'd', 'θ', 'ɹ', 'ɔ', 'n', 'ə', 'w', 'e', 'j', 'h', 'ɪ', 'z', 's', 'ɔ', 'ɹ', 'æ', 'n', 'd', 'æ', 'tʰ', 'ð', 'ə', 'w', 'e', 'j', 'dʒ', 'ə', 'z', 'ʌ', 'v', 's', 'ɛ', 'n', 'w', 'ɹ̩', 'd', 'æ', 'θ', 'n', 'ə', 'w', 'ɹ̩', 'ð', 'ɹ̩', 'ɾ', 'e', 'n', 'ɡ', 'w', 'e', 'lʲ', 'ɛ', 'v', 'ɹ̩']"
./LibriTTS/train-clean-100/696/93314/696_93314_000074_000000.wav,"['e', 'a', 's', 't', 'm', 'iː', 'tʲ', 'ə', 'm', 'e', 'r', 'ɪ', 'x', 'e', 'm', 't', 'ɾ', 'o', 'i', 'b̞', 'w', 'i', 'k', 'ʁ', 'ɪ', 'k', 'a', 'o']"
./LibriTTS/train-clean-100/696/93314/696_93314_000065_000000.wav,"['b', 'a', 'ʁ', 'ɪ', 's', 'd', 'ɪ', 'ŋ', 'n', 'ɔ', 'ə', 'ʁ', 't', 'ts', 'e', 't', 'ə', 'l', 'a', 'ð', 'ɹ̩', 'a', 'n', 'd', 'ɪ', 'ə', 'n', 'w', 'e', 'ɴ', 'ə', 'a', 'ʊ', 'ɾ', 'ʊ', 'm', 'ð', 'ə', 'p', 'ɹ', 'ɛ', 'z', 'ɪ', 'n', 'ts']"
./LibriTTS/train-clean-100/696/93314/696_93314_000075_000000.wav,"['ɒ', 'ɪ', 'n', 'b', 'ɨ', 'ʁ', 'i', 'ð', 'j', 'o', 'm', 'a', 'ɪ', 'ts', 'ɛ', 'n', 't', 'ə', 'l', 'ɑ', 'ð', 'ɾ', 'ɹ̩', 'f', 'a', 't', 'ɛ', 'n', 'ɨ', 'a', 'ɪ', 'ɛ', 'k', 'ɾ', 'ʏ', 'n', 'ə', 't', 'ə', 'b', 'ɛ', 'n', 'ɪ', 'f', 'd', 'ə', 'd', 'ə', 'ɾ', 'ə', 'm', 'e', 'ə', 'n', 'k', 'ə', 'n', 'v', 'ɪ', 'm', 'b̥', 'e', 'ɪ', 's', 'l', 'a', 'ɪ', 'k', 't', 'ð', 'ə', 'p', 't', 'uə', 'uː', 'ɛ', 'n', 't', 'ɾ', 'uː']"
./LibriTTS/train-clean-100/696/93314/696_93314_000002_000000.wav,"['pʲ', 'ə', 'ɪ', 'ʂ', 'a', 'ɴ', 'ɪ', 'g', 'o', 'ð', 'tɕʰ', 'i', 's', 'ə']"
./LibriTTS/train-clean-100/696/93314/696_93314_000031_000000.wav,"['s', 'o', 'w', 'm', 'e', 'j', 'a', 'j', 'æ', 'n', 'd', 'j', 'u', 'm', 'e', 'j', 'l', 'ɪ', 'v', 't', 'ə', 'b̥', 'i', 'ə', 'h', 'a', 'n', 'd', 'ɹ', 'ɛ', 'd', 'a', 'ʊ', 'tʰ', 't̪ʰ', 'ɛ', 'k', 'm', 'a', 'ʏ', 't͡ʃʲ', 'ɛ', 'ə', 'n', 's']"
./LibriTTS/train-clean-100/696/93314/696_93314_000023_000000.wav,"['t̪ʰ', 'ə', 'ɑ', 'n', 'l', 'ɨ', 'ʂ', 'ɹ̩', 'h', 'æ', 'z', 'n', 'ɛ', 'v', 'ɹ̩', 'd', 'ʌ', 'n', 'ɛ', 'n', 'i', 'θ', 'ɪ', 'ŋ', 'ɹ', 'ɔ', 'ŋ', 'ɹ̩', 'ð', 'æ', 'n', 'j', 'u', 'h', 'æ', 'v', 'd', 'ʌ', 'n', 'm', 'a', 'j', 'g', 'ʊ', 'd', 'ɹ', 'i', 'ɾ', 'ɹ̩', 'æ', 'n', 'z', 'h', 'i', 'n', 'ɛ', 'v', 'ɹ̩', 'ɪ', 'k', 's', 'p', 'ɛ', 'k', 't', 'ə', 'd', 't', 'ə', 'm', 'i', 's', 'ə', 'd͡ʒ', 'a', 'j', 'ə', 'n', 't', 'ɛ', 'm', 't', 'ʁ', 'e', 'j', 'ʃ', 'ə', 'n', 'z', 'ɛ', 'n', 'i', 'm', 'ɔ', 'ɹ', 'ð', 'æ', 'n', 'j', 'u', 'd', 'uː']"
./LibriTTS/train-clean-100/696/93314/696_93314_000064_000002.wav,"['s', 'ɹ̩']"
./LibriTTS/train-clean-100/696/93314/696_93314_000009_000004.wav,"['o', 'l̪', 'h', 'a', 'l̪', 'kʰ', 'ʌ', 'd', 'j']"
./LibriTTS/train-clean-100/696/93314/696_93314_000001_000001.wav,"['t̪', 'ɨ', 'v̞ʲ', 'a', 'sː', 'ʌ', 'd', 'ɪ', 'p', 'ɾʲ', 'ɪ', 'tʲ', 'mʲ', 'ɪ', 'x', 'p', 'a', 'ɾ', 'i', 'g', 'w', 'a', 'tʂ', 'e', 'ʐ', 'e', 'b̞', 'e', 'ɪ', 'tʂ', 'ʌ', 'ɳ', 'd', 'e', 'm', 'p', 'o', 'ð', 'ʌ', 'ɪ', 't', 'ɹ̩', 'mʲ', 'e', 'o', 't', 'a', 'r', 'd', 'ɪ', 'g', 'ɾ', 'i', 'g', 'ʀ', 'o', 'ŋ', 'mʲ', 'e', 'a', 'ʊ', 'tʂ', 'ɹ̩', 'ə', 'r', 'p', 'a', 'ð', 'ə', 'i', 'mʲ', 'e', 's', 'ə', 'n', 'ɥ', 'i', 'p', 'a', 's', 'ə', 'k', 'o', 'ɳ', 'ɹ̩', 'ə', 'ð', 'ə', 't͡ʃʲ', 'æ', 'p', 'ə', 'g', 'ɹ', 'e', 'j', 'm', 'e', 'ɪ', 'b̞', 'uə', 's', 'g', 'ɹ', 'ɨ', 'ts', 'ɪ', 'l', 'v', 'ʏ', 'ɾ', 'ə', 'n', 'k', 'ɾ', 'ə', 'l', 'ð', 'a', 'n', 'ə', 'b', 'i', 's̪', 'ɒ', 'n', 't', 'e', 'ɴ', 's', 't', 'ɪ', 'ʁ', 's', 'p', 'ʀ', 'e', 'ɪ']"
./LibriTTS/train-clean-100/696/93314/696_93314_000077_000000.wav,"['n', 'ɑ', 'ɾ', 'ɒ', 'ɪ', 'u', 'd͡ʒ', 'e', 's', 'k', 'a', 'ɾ', 'lʲ', 'ə', 'm']"
./LibriTTS/train-clean-100/696/93314/696_93314_000011_000000.wav,"['ð', 'ə', 'p', 'ɪ', 'k', 'tʂ', 'ɹ̩', 'w', 'ɑ', 'z', 'tʃ', 'ɑ', 'ɹ', 'm', 'ɪ', 'ŋ', 't', 'u', 'ə', 'p', 'ɪ', 'k', 'tʃ', 'ɹ̩', 't', 'ə', 'ɹ', 'ɪ', 'ŋ', 'ð', 'ə', 'h', 'ɑ', 'ɹ', 'tʰ', 'ʌ', 'v', 'ð', 'ə', 'ɑ', 'n', 'l', 'ɨ', 'k', 'ɹ̩', 'w', 'ɪ', 'ð', 'ɛ', 'n', 'v', 'i', 'ɔ', 'ɹ', 's', 'ɛ', 'm', 'p', 'ə', 'θ', 'ð', 'i', 'ə', 'p', 'ɔ', 'ɹ', 'ɾʲ', 'ɪ', 'ŋ', 't', 'ə', 'h', 'ɪ', 'z', 'n', 'e', 'j', 'tʃ', 'ɹ̩']"
./LibriTTS/train-clean-100/696/93314/696_93314_000026_000000.wav,"['h', 'i', 'w', 'ɔ', 'k', 's', 'ə', 'n', 'd', 'a', 'w', 'n', 'ð', 'ə', 's', 't', 'ɹ', 'i', 'tʰ', 's', 'ɹ̩', 'tʰ', 'ə', 'n', 'w', 'ɹ̩', 'd', 'z', 'ɹ', 'ɪ', 'ŋ', 'ɪ', 'ŋ', 'ɪ', 'n', 'h', 'ɪ', 'z', 'ɪ', 'ɹ', 'z', 'p', 'ɑ', 'ɹ', 'tʰ', 'ə', 'v', 't̪', 'ɛ', 't', 'ɪ', 'd', 'p', 'ɹ', 'ɑ', 'b', 'ə', 'b̥', 'l', 'i', 'h', 'ɹ̩', 'ɹ', 'ɛ', 'd', 'ə', 't', 'ɛ', 'ɹ', 'i', 'w', 'i', 'k', 'n', 'ə', 's']"
./LibriTTS/train-clean-100/696/93314/696_93314_000012_000002.wav,"['a', 'n', 'ɳ', 'iː', 'w', 'e', 'ɪ', 'a', 'ə', 'x', 'æ', 'ə', 'n', 's', 't', 'ɔ', 'f', 'ɪ', 's', 'p', 'ɾ', 'ɹ̩', 'h', 'a', 'ʋ', 'zʲ', 'i', 's', 'w', 'ə', 'lː', 'ɪ', 'ɾ', 'uə']"
./LibriTTS/train-clean-100/696/93314/696_93314_000018_000003.wav,"['b̥', 'a', 'ɪ', 'ɾ', 'a', 'ɪ', 'n', 'ɳ', 'ə', 'v', 'ʌ', 'ə', 'k', 'ʏ', 'n', 's', 't', 'ɛ', 'ə', 'n', 't', 'm', 'a', 'ɪ', 's', 'ɪ', 's', 't', 'œ', 'ə', 'f', 'pʲ', 'e', 'ə', 'n', 'i']"
./LibriTTS/train-clean-100/696/93314/696_93314_000036_000004.wav,"['ɴ', 'ɒ', 'ɾʲ', 'i', 'v', 'ʌ', 'n', 'f', 'ɻ̩', 'iː', 'o', 'n', 'a', 'l', 'i', 'f', 'ʌ', 'ŋ', 'ʂ', 'ɻ̩', 'i', 'e', 'uə']"
./LibriTTS/train-clean-100/696/93314/696_93314_000060_000000.wav,"['ɒ', 'j', 'd', 'o', 'n', 't', 'n', 'o', 'w']"
./LibriTTS/train-clean-100/696/93314/696_93314_000028_000002.wav,"['ʃ', 'i', 's', 'ɛ', 'tʰ', 'ɪ', 'z', 'ʌ', 'v', 'k', 'ɔ', 'ɹ', 's', 'w', 'ɪ', 'ð', 'h', 'ɹ̩', 'd', 'ɪ', 'ɹ', 'ɑ', 'ɹ', 'm', 'z', 'ɹ', 'a', 'w', 'n', 'd', 'h', 'ɪ', 'z', 'n', 'ɛ', 'k']"
./LibriTTS/train-clean-100/696/93314/696_93314_000028_000000.wav,"['t', 'æ', 'n', 'd', 'ʌ', 'l', 'a', 'v', 'ɹ̩', 'n', 'w', 'e', 'n', 'tʂ', 'ʌ', 'ɴ', 'tʂʰ', 'uə', 'o', 'uə', 't̪', 'ʌ', 'ŋ', 'tʂ', 'ɻ̩', 'o', 'ŋ']"
./LibriTTS/train-clean-100/696/93314/696_93314_000021_000000.wav,"['θ', 'ɹ', 'i', 'd', 'e', 'j', 'z', 'l', 'e', 'j', 'tʰ', 'ɹ̩', 'h', 'i', 't͡ʃ', 'ʊ', 'k', 'ʌ', 'f', 'h', 'ɪ', 'z', 'n', 'u', 'w', 'ɹ̩', 'k']"
./LibriTTS/train-clean-100/696/93314/696_93314_000050_000000.wav,"['a', 'j', 'v', 'pʲ', 'iː', 'ɹ', 'm', 'a', 'j', 'v', 'ɹ̩', 'd', 'ɪ', 'k', 't', 'ə', 'w', 'ɑ', 'z', 'ə', 'g', 'ɹ', 'e', 'j', 's', 'l', 'o', 'w']"
./LibriTTS/train-clean-100/696/93314/696_93314_000066_000000.wav,"['d', 'i', 'd', 'ɹ', 'o', 'w', 'v', 'ɪ', 'n', 'tɕʰ', 'ɑ', 'm', 'z', 'f', 'ɹ', 'ʌ', 'm', 'f', 'ɑ', 'ɹ', 'l', 'i', 's', 't', 'ɹ', 'i', 'tʰ', 't', 'u', 'w', 'ɪ', 'm', 'p', 'ə', 'l', 's', 't', 'ɹ', 'i', 'tʰ', 'æ', 'n', 'd', 'f', 'ɹ', 'ʌ', 'm', 'w', 'ɪ', 'm', 'p', 'ʁ', 'ə', 'l', 's', 't', 'ɹ', 'i', 'tʰ', 't', 'ə', 'b̥', 'ɾ', 'ʊ', 'k', 's', 't', 'ɹ', 'i', 'tʰ', 'æ', 'n', 'd', 'i', 's', 'ɔ', 'l', 's', 'ɹ̩', 'w', 'ɪ', 'l', 'j', 'ə', 'm', 'ð', 'ɪ', 's', 'æ', 'n', 'd', 'ts', 'ɹ̩', 'h', 'ɛ', 'n', 'ɹ', 'i', 'ð', 'æ', 'tʰ', 'æ', 'n', 'd', 'm', 'ɪ', 's', 't', 'ɹ̩', 'ð', 'ə', 'ʌ', 'ð', 'ɹ̩', 'θ', 'ɪ', 'ŋ', 'ð', 'ə', 'g', 'ɹ', 'e', 'j', 'tʰ', 'h', 'ɑ', 'ɹ', 'tʰ', 's', 'p', 'ɛ', 'ʃ', 'ə', 'l', 'ɪ', 's', 't']"
./LibriTTS/train-clean-100/696/93314/696_93314_000012_000001.wav,"['ɒ', 'ɪ', 'ə', 'a', 'ʊ', 'f', 'tʂ', 'ɛ', 'b', 'iː', 'g', 'ʊ', 'a', 'd']"
./LibriTTS/train-clean-100/696/93314/696_93314_000043_000008.wav,"['æ', 'n', 'd', 'æ', 'ʁ', 'w', 'uə', 'a', 'e', 'z', 'b̥', 'æ', 'l']"
./LibriTTS/train-clean-100/696/93314/696_93314_000044_000003.wav,"['a', 'n', 'ð', 'ə', 'w', 'z', 'n', 'ɔ', 'ʁ', 'w', 'ɹ̩', 's', 'p', 'ə', 'e', 'k', 'ə', 'n', 't͡ʃʲ', 'ɻ̩', 'ɾ', 'a', 'l̪', 'f', 'd', 'a', 'ts', 'a', 'ɪ', 't', 'n', 'ɨ', 'f', 'ɛ', 'm', 't', 'e', 'ɪ', 'ʃ', 'ə', 'n', 'ð', 'uː', 'w', 'uː', 'ɔ', 'd', 'a', 's', 'w', 'a', 'ʃ', 'ɔ', 'ð', 'ə', 'd', 'ə', 'v', 'ɔ', 'ə', 't', 'ə', 'ɟ', 'e', 'ɾ', 'ɛ', 'm', 'i', 'ð', 'ɛ', 'n', 'ð', 'ə', 'ɹ', 'e', 'l', 'ɛ', 'f', 'a', 'b̞', 'ə', 'v', 'a', 'ɪ', 't']"
./LibriTTS/train-clean-100/696/93314/696_93314_000027_000001.wav,"['t̪ʰ', 'ɪ', 'z', 'dʲ', 'æ', 'z', 'm', 'a', 'ɪ', 'b̥', 'i', 'l', 'a', 'ð', 'e', 'm', 'a', 'ɪ', 'b̥', 'i', 'p', 'ɹ', 'i', 'z', 'b̥', 'a', 'ɪ', 'b̥', 'ɪ', 'h', 'ɛ', 'z', 'w', 'a', 'ɪ', 's', 'm', 'ɔ', 'ŋ', 'ɹ̩', 'l', 'ʂ', 'ɔ', 'ɾ', 't', 'iː', 'ə', 'm', 'a', 's', 'l', 'ɪ', 'b̞', 'ɛ', 'l', 's', 'a', 'l̪', 'ə', 'ʊ', 'n']"
